filename,mean_r,mean_g,mean_b,st_dev,skewness,diff_rg,diff_rb,diff_gb,enegry,entropy,contrast,homogeneity,cloud_cover_fixed,cloud_type
A_141img.png,81.338816,113.8992,155.647616,3.0044106263075183,0.004213948354197899,-32.560384,-74.3088,-41.748416000000006,5566776,37456.42336496279,23045,9938.146825396827,6.4e-05,0
A_177img.png,73.55712,104.959808,144.603776,2.340700149520258,0.37191887788229294,-31.402687999999998,-71.04665600000001,-39.643968000000015,7380618,39413.68915561521,22262,9922.664682539687,0.0,0
A_44img.png,86.668992,120.125184,162.134976,5.483405676643316,0.25362659726553133,-33.456192,-75.46598399999999,-42.00979199999999,3150542,33796.216295333514,20664,10123.116666666672,0.002752,0
A_129img.png,94.859648,129.119232,172.969856,3.7672695215130885,0.4138010652449807,-34.259584000000004,-78.11020799999999,-43.85062399999998,4490000,35932.52783317609,27639,9826.668968531481,0.00224,0
A_223img.png,101.709952,129.033792,164.74336,2.9486872290577018,2.984554501789123,-27.323840000000004,-63.033407999999994,-35.70956799999999,5570070,36970.829160546185,61704,9097.906791748323,0.192704,0
A_196img.png,92.876736,124.06976,163.370496,3.496836755911125,-0.2733325458073337,-31.19302400000001,-70.49376000000001,-39.300736,4854510,36638.695414857044,27993,9810.902265021505,0.000896,0
A_69img.png,69.620288,109.599744,159.435072,5.130630862836581,0.11450187731258048,-39.979456,-89.81478399999999,-49.83532799999999,3619786,34685.297710440595,20496,10166.033333333331,0.0,0
A_5img.png,110.076352,133.112064,165.8384,5.876115662498302,0.12898657927957746,-23.035712000000004,-55.76204800000001,-32.726336,2665054,32982.94979619561,24145,9808.485714285713,0.84896,0
A_128img.png,83.407424,123.415168,171.890368,5.976342250176461,0.18449609622810706,-40.00774399999999,-88.48294399999999,-48.4752,2880856,33644.57974833407,21079,10047.19285714286,0.0,0
A_7img.png,84.703936,113.793088,149.01568,3.9951420064645653,0.32689182108085263,-29.089152,-64.311744,-35.222592000000006,4500482,35779.719078840244,22306,10036.492857142854,0.000576,0
A_55img.png,83.19744,108.453568,141.095872,3.8921420941303233,-0.1885270563156968,-25.256128000000004,-57.898432000000014,-32.64230400000001,4093210,35905.39068729996,24415,9790.708333333334,0.0,0
A_115img.png,76.104384,113.230336,159.685824,3.2864084761007715,0.40036711538237324,-37.125952,-83.58144,-46.455488,6177590,38004.096860404905,18419,10430.633333333331,0.0,0
A_9img.png,74.858496,103.910144,142.257664,4.86768504548075,-0.2306305107210708,-29.051648,-67.399168,-38.34752,3839566,34942.2704258537,20725,10152.550000000005,0.0,0
A_184img.png,83.981248,111.627136,145.754688,3.755698172092192,0.862097804843905,-27.645888,-61.773439999999994,-34.127551999999994,4975596,36229.226190058114,24296,9792.494047619048,0.006976,0
A_220img.png,94.172032,124.671552,164.252096,2.48191092491687,2.2099608641259065,-30.499520000000004,-70.080064,-39.58054399999999,7823024,39069.330235204856,48452,9596.752908511276,0.008896,0
A_15img.png,92.241856,116.63648,146.981376,5.368962096614174,0.10020140197008696,-24.394624000000007,-54.73952000000001,-30.344896000000006,3188180,34074.98035218034,20208,10179.60238095238,0.284928,0
A_197img.png,86.393728,117.939712,157.806784,2.583422287948671,-0.7112668563563627,-31.545984000000004,-71.413056,-39.86707199999999,6640468,38660.97780561932,27834,9885.06325611374,0.000192,0
A_57img.png,73.777408,98.787456,132.632704,2.6222428801463527,-0.3494276619407453,-25.010048000000012,-58.855295999999996,-33.845247999999984,6569814,38478.41336559627,23146,9865.526190476196,0.0,0
A_127img.png,82.557824,122.975744,171.792256,5.948692898031003,0.038633639798574676,-40.41792000000001,-89.23443200000001,-48.816512,2878090,33639.26115204762,19975,10158.383333333333,0.0,0
A_193img.png,73.81184,109.379328,152.962112,4.57445075805164,0.2869919402047487,-35.567488,-79.15027199999999,-43.58278399999999,3889290,35296.72615704929,22205,10172.498015873025,0.0,0
A_136img.png,127.924544,157.6,192.132096,6.608218022560375,0.6805140744946627,-29.675455999999997,-64.20755199999999,-34.532095999999996,2170402,30849.585276032078,54114,9075.890652032916,0.761088,0
A_54img.png,88.927424,114.968064,146.815104,3.9379697759080354,0.004101450539320707,-26.040639999999996,-57.88767999999999,-31.847039999999993,4228338,35534.96390385323,23447,9873.6619047619,0.015104,0
A_131img.png,79.279872,114.686272,161.198976,3.1208421763044862,0.3268141950037698,-35.406400000000005,-81.91910399999999,-46.512703999999985,5895012,37654.83688201644,20879,10130.612337662338,0.0,0
A_79img.png,85.879872,125.427456,172.150464,5.580230235281573,0.11386004403327062,-39.547584,-86.270592,-46.72300799999999,3064106,33822.27758975221,20724,10106.963827838827,0.0,0
A_173img.png,98.65376,128.23104,165.863744,4.037038190779801,-0.13322955919812107,-29.577280000000002,-67.20998399999999,-37.63270399999999,4007666,35342.1588948542,29230,9747.938890276393,0.013824,0
A_179img.png,68.555904,100.18336,140.404928,2.0715105475948516,0.35100573426652304,-31.627455999999995,-71.84902400000001,-40.22156800000002,8988322,40851.94536340632,19163,10262.367857142857,0.0,0
A_194img.png,73.798464,109.048384,152.570048,5.076183448867271,0.173086836572628,-35.24992,-78.77158400000002,-43.521664000000015,3582276,34982.5829281309,19769,10223.9670995671,0.0,0
A_208img.png,86.447232,114.646144,149.197376,3.9252104122375333,0.6204358141777847,-28.198912000000007,-62.75014399999999,-34.551231999999985,4069276,35367.85112489957,28566,9522.205699855698,0.004224,0
A_81img.png,84.472512,125.261184,172.652544,6.219470553363662,0.20415981851054457,-40.788672000000005,-88.18003200000001,-47.391360000000006,2778816,33374.25107902263,21487,10006.926190476192,0.0,0
A_134img.png,74.719104,113.516352,158.953408,3.55420394138238,0.15305788892781974,-38.797247999999996,-84.234304,-45.437056,5095972,36774.88133260229,20648,10154.847619047621,0.0,0
A_109img.png,86.623872,126.556032,174.148096,5.8330552153142925,0.20791563148694386,-39.932159999999996,-87.524224,-47.59206400000001,3090834,33968.872967126044,20150,10102.200000000004,0.0,0
A_190img.png,86.320576,119.447296,161.165248,3.166599256134305,0.5549113379272067,-33.12671999999999,-74.84467199999999,-41.717952,5216172,36939.347729425215,26225,9636.784920634924,0.0,0
A_147img.png,85.864768,125.474048,173.597504,5.209362894590578,0.1825160012495625,-39.60928,-87.73273599999999,-48.12345599999999,3321518,34160.18153812814,21582,10055.356349206348,0.0,0
A_28img.png,89.396992,120.551872,160.336384,2.013141122654719,0.06913852131563165,-31.154880000000006,-70.93939200000001,-39.78451200000001,8617792,40688.32609896967,20656,10144.283333333335,0.0,0
A_160img.png,99.129408,130.865216,170.368704,4.467932738465649,0.445333548280447,-31.735808000000006,-71.23929600000001,-39.503488000000004,3785032,34640.943213636216,34930,9598.656296873824,0.012928,0
A_43img.png,88.338112,121.875648,163.680704,5.264630652750697,0.49552120427726193,-33.537536,-75.342592,-41.80505599999999,3531948,34430.74056247504,20964,10076.842857142863,0.0,0
A_111img.png,97.928896,132.281408,175.246144,3.5603506009147035,0.3935656204217812,-34.352512000000004,-77.31724799999999,-42.96473599999999,4760110,36535.95193624453,24110,9904.070213120214,0.000256,0
A_47img.png,86.965568,117.186816,154.221056,4.404128019353559,0.10164240449281084,-30.22124799999999,-67.255488,-37.03424000000001,3609690,35118.54779787527,23232,9813.650000000005,0.00032,0
A_187img.png,82.32832,112.522688,143.781184,6.156085849896462,3.6016444759979502,-30.194367999999997,-61.45286399999999,-31.258495999999994,9098530,38622.207563756056,35743,9666.673527697807,0.008704,0
A_65img.png,77.878144,114.858816,165.02144,4.847744668050852,-0.17800771883804503,-36.980672,-87.143296,-50.16262400000001,3550278,34299.21947420637,23701,9908.020238095243,0.0,0
A_1img.png,86.615104,118.921472,158.944768,5.380357061912459,0.4708460530688961,-32.30636799999999,-72.32966400000001,-40.023296000000016,3423518,34018.965099079054,21244,10031.100000000002,0.0,0
A_218img.png,99.640896,129.260288,168.8736,2.89831686594167,0.9600851897698459,-29.619392000000005,-69.23270400000001,-39.61331200000001,4880470,36320.78652266939,51151,8992.360965040865,0.016384,0
A_3img.png,85.811712,119.18272,159.34816,7.2873945553978325,0.24942135324235026,-33.371008,-73.53644800000001,-40.165440000000004,2422338,32123.441015776774,20865,10068.63333333334,0.0,0
A_152img.png,87.294144,122.063744,167.64064,3.0491912755214,0.14650577050570748,-34.7696,-80.34649599999999,-45.57689599999999,5693302,37467.04615577433,22958,10030.57586580087,0.0,0
A_91img.png,70.121536,103.152512,143.752512,1.6447087323085825,0.2567644042779583,-33.030975999999995,-73.63097599999999,-40.599999999999994,11080022,41856.59705706442,22451,9979.601190476194,0.0,0
A_209img.png,83.589632,111.507648,145.76,3.5897176363404064,0.3449210614186769,-27.91801600000001,-62.170367999999996,-34.25235199999999,4491508,36225.572630807445,25739,9799.140710678212,0.014208,0
A_175img.png,80.334144,112.056192,151.571264,3.092912813728039,0.016591370427028043,-31.722048,-71.23712000000002,-39.51507200000002,4991780,36980.39984894116,26641,9676.927777777777,0.0,0
A_66img.png,74.048768,111.364992,161.14592,4.737741224453087,0.049270524126670906,-37.316224000000005,-87.097152,-49.78092799999999,3628206,34754.08283487762,21963,10055.552777777784,0.0,0
A_53img.png,97.712832,122.981824,154.23168,5.519198666206054,0.15893258244147757,-25.268991999999997,-56.518848000000006,-31.24985600000001,3063814,34034.253898071394,22831,9956.500000000002,0.374912,0
A_176img.png,75.851968,107.544768,147.1536,2.73031942036546,0.47925690210289124,-31.692800000000005,-71.30163200000001,-39.60883200000001,5839428,37771.12423053627,26806,9576.404761904761,0.0,0
A_10img.png,73.235392,103.931136,142.535488,4.513481624965836,-0.08170244522518408,-30.69574399999999,-69.30009599999998,-38.60435199999999,3915704,35302.33971213919,20589,10076.86666666667,0.0,0
A_132img.png,75.523904,112.116352,158.917504,3.468649943142057,0.4314353526935105,-36.592448000000005,-83.3936,-46.801152,5628884,37268.215985647395,19141,10246.680158730162,0.0,0
A_170img.png,73.059584,108.206976,151.455296,4.734347267702621,0.27233228844871876,-35.147391999999996,-78.395712,-43.24832000000001,3852990,35330.98978082481,20787,10190.501984126986,0.0,0
A_143img.png,72.29856,105.958592,148.095104,1.6346517190837724,0.18314081508934552,-33.660032,-75.796544,-42.136511999999996,10155534,41333.31102182971,27368,9521.692857142856,0.0,0
A_189img.png,88.7104,122.026496,163.608384,3.5460786352899754,-0.03648475666356645,-33.31609599999999,-74.897984,-41.581888000000006,4056508,35577.89544587454,33626,9451.613405189577,0.000384,0
A_117img.png,94.465728,126.857472,166.53216,3.7997265377119875,-0.067157426719761,-32.391744,-72.066432,-39.674688,4535540,35976.52409194074,34735,9729.94048778048,0.007936,0
A_78img.png,64.876864,98.731776,142.54528,1.8900969180036786,0.19176709020450175,-33.854912,-77.668416,-43.813503999999995,9331514,40996.629324885565,21641,10042.54285714286,0.0,0
A_123img.png,100.490176,136.893056,181.576064,4.278423282223725,-0.02818175097435177,-36.402879999999996,-81.085888,-44.683008,3622920,34769.27728173077,28429,9775.200285825289,0.001024,0
A_61img.png,83.550976,125.899328,180.378752,6.110271384246768,0.14037905364158668,-42.34835199999999,-96.82777599999999,-54.479423999999995,2647902,32635.95611015982,24898,9725.735317460318,0.0,0
A_186img.png,81.631744,108.734208,142.162688,1.8332364012917137,-0.10687785114955553,-27.102463999999998,-60.530944000000005,-33.42848000000001,9452100,41049.15167366366,22034,9984.816666666662,0.0,0
A_158img.png,119.15104,150.073152,186.615552,5.7894090233575435,0.6962447603654547,-30.922112,-67.46451200000001,-36.542400000000015,2545780,31930.33080288397,59395,9098.138202868058,0.427328,0
A_206img.png,98.900288,126.0912,160.07488,4.615769115366332,-0.20039407850162802,-27.190911999999997,-61.174592000000004,-33.98368000000001,3507654,34192.262418885526,42531,9551.311592328877,0.27104,0
A_67img.png,70.521984,109.577024,159.25056,4.742242821059074,0.0614643737332208,-39.05503999999999,-88.728576,-49.67353600000001,3789810,35161.09786921029,20111,10185.31666666667,0.0,0
A_83img.png,77.83808,114.253504,159.503168,3.1402619450391938,0.3596286141170984,-36.415424,-81.66508799999998,-45.24966399999998,6426906,38180.995827878556,17959,10451.95,0.0,0
A_16img.png,73.680832,97.207232,129.819968,3.2481883759336427,0.08095545504758973,-23.52640000000001,-56.13913599999999,-32.612735999999984,5103816,36989.25174642853,22313,9950.433333333338,0.0,0
A_17img.png,68.839744,93.176384,125.957696,3.1729366040455913,-0.15130894736520142,-24.336640000000003,-57.117952,-32.781312,5032070,37056.78944630963,23971,9838.866666666669,0.0,0
A_125img.png,89.086528,127.322624,174.923136,4.62329448727059,0.3546141261943175,-38.236096,-85.836608,-47.600511999999995,3693380,34760.738828546695,22337,9961.895238095245,0.0,0
A_118img.png,87.8992,120.702144,161.461184,2.946188188105733,0.808024092182026,-32.80294400000001,-73.56198400000001,-40.75904,6129444,37850.42482031226,24721,9894.222222222232,0.005504,0
A_76img.png,70.018432,103.172288,145.852928,2.021043107455034,0.3477184313587594,-33.15385599999999,-75.83449599999999,-42.68064,8093966,39952.91967519899,25988,9669.822619047618,0.0,0
A_108img.png,86.607936,126.41856,174.048576,5.9588435851685055,0.06216805850453593,-39.810624000000004,-87.44064,-47.630016,2884086,33578.97152875087,20395,10136.334523809523,0.0,0
A_130img.png,86.920896,122.323072,167.534656,3.4992088544799476,-0.002218377173581743,-35.402176,-80.61376000000001,-45.211584000000016,4542480,36365.38953480703,24836,9852.464393939395,0.0,0
A_73img.png,84.449536,118.118144,161.464256,4.4268409243365,-0.34183693771837614,-33.668608000000006,-77.01472000000001,-43.346112000000005,3568972,34902.49070186017,35060,9578.998245300745,0.000576,0
A_100img.png,77.207104,114.816832,159.845568,4.077685485491346,0.6394011048446636,-37.609728000000004,-82.63846399999998,-45.02873599999998,5055246,36351.63403491375,19072,10338.292857142864,0.0,0
A_107img.png,95.95392,134.183552,179.257664,4.31935774179302,0.46364894812107565,-38.229631999999995,-83.30374400000001,-45.074112000000014,3932860,35279.765732575186,23643,9962.011818736823,0.0,0
A_183img.png,88.67296,116.603072,150.875392,4.605440944346011,0.3120777331011244,-27.930111999999994,-62.202432,-34.27232000000001,3345476,34311.47343690819,28349,9540.291305916311,0.031872,0
A_198img.png,82.68576,114.149248,153.957376,2.904672644293486,0.22239842577366553,-31.463487999999998,-71.27161600000001,-39.80812800000001,5632028,37410.67791638327,25596,9762.726262626265,0.0,0
A_103img.png,73.175744,106.525632,147.206784,1.9128958581846824,0.426892433765685,-33.34988800000001,-74.03104,-40.681152,8653976,40433.444431976706,25436,9678.035714285716,0.0,0
A_23img.png,79.347008,115.59712,161.666816,2.520010089463624,0.5345847560306158,-36.250112,-82.31980800000001,-46.06969600000001,8189682,39643.08901417189,20136,10202.899999999998,0.0,0
A_156img.png,77.086912,114.164992,160.630848,2.463179064738639,0.7456726344064288,-37.07808,-83.54393599999999,-46.46585599999999,8713468,39865.312074872214,20164,10218.583333333338,0.0,0
A_145img.png,92.905792,130.525184,177.144,4.37537212227684,0.5787705132338816,-37.61939199999999,-84.238208,-46.61881600000001,4150660,35343.499015274574,23136,9950.716641691646,0.0,0
A_172img.png,73.81408,108.543168,151.520896,4.8984269935105385,0.1102176689043058,-34.72908799999999,-77.70681599999999,-42.977728,3561494,35062.85748738754,20430,10190.25277777778,0.0,0
A_22img.png,81.617856,117.492992,163.475264,2.763421948664273,0.5412315055520577,-35.875136,-81.857408,-45.98227200000001,6791646,38860.921173066185,21350,10055.176190476192,0.0,0
A_26img.png,89.614208,120.982208,161.476096,2.346808274948143,0.5208092471422964,-31.367999999999995,-71.86188800000001,-40.49388800000001,7868612,39658.62464438215,20842,10137.874206349208,0.0,0
A_166img.png,89.758336,122.222272,162.88,3.409085478435992,-0.1903643280050751,-32.463936000000004,-73.121664,-40.65772799999999,4413064,36219.70371550465,32794,9588.495425619074,0.0,0
A_96img.png,83.232128,118.642176,164.120832,3.455553767819842,0.21572649578033795,-35.410048,-80.888704,-45.478656,4950354,36754.85818341674,23901,10004.306598956604,0.0,0
A_155img.png,76.870656,113.774848,160.405312,2.63007925563794,0.5309406495556237,-36.90419200000001,-83.53465600000001,-46.630464,7657942,39461.2614685883,18926,10291.433333333334,0.0,0
A_4img.png,94.929088,128.248384,167.772672,8.543413915723706,0.06635103475955693,-33.319295999999994,-72.843584,-39.52428800000001,2309842,31706.746627175704,21827,9957.366666666672,0.046592,0
A_178img.png,71.562688,103.024384,142.784192,2.399547333996585,0.33425158906670893,-31.461696000000003,-71.221504,-39.75980799999999,7609522,39465.136745738026,20708,10133.335714285713,0.0,0
A_137img.png,114.194368,144.991488,181.989184,5.920595783806546,0.4446894490871673,-30.797120000000007,-67.794816,-36.99769599999999,2551028,31915.149231257652,52092,9242.615430221398,0.295616,0
A_41img.png,110.934656,137.535552,173.74272,5.732906282098471,-0.06543808847280079,-26.60089599999999,-62.80806399999999,-36.207167999999996,2780686,33179.20320134194,25536,9689.869047619051,0.473984,0
A_64img.png,83.732096,121.463232,170.719104,4.375460969468302,0.05747382497224526,-37.73113600000001,-86.98700799999999,-49.25587199999998,3436438,34504.92109786744,28207,9558.602453102456,0.0,0
A_38img.png,89.806976,119.866112,158.5968,2.9994862164584144,-0.38832143033862404,-30.059135999999995,-68.789824,-38.730688,5496970,37608.923887237324,27161,9866.215663868305,0.000448,0
A_70img.png,111.00768,145.710592,185.833216,6.1002010372049575,0.36263339442405196,-34.702912,-74.825536,-40.122624,2433926,32182.918502780994,33313,9373.699278499276,0.052928,0
A_146img.png,89.769728,127.853696,174.883776,4.839559375321335,0.5236597220708546,-38.083968,-85.11404800000001,-47.03008000000001,3693834,34736.227401971766,22166,10101.918358438958,0.0,0
A_56img.png,78.302848,102.9216,136.1184,3.1495511265936194,0.33498846306345575,-24.618752,-57.81555200000001,-33.19680000000001,5293828,37096.93980924539,24309,9831.667857142857,6.4e-05,0
A_222img.png,90.104576,122.00128,162.677376,2.3186758797049336,0.37646756383523766,-31.896704,-72.57280000000002,-40.676096000000015,8270570,39441.820290219985,29488,9775.389589882087,0.001152,0
A_207img.png,92.286912,120.067072,154.737536,4.483289756582175,0.24389376852491032,-27.780159999999995,-62.450624000000005,-34.67046400000001,3279646,34272.97043046243,28892,9462.165512265516,0.09888,0
A_174img.png,87.921856,118.547136,157.66656,3.4278345598329647,-0.1054820851520818,-30.62527999999999,-69.744704,-39.11942400000001,4629612,36557.64801060973,28176,9765.284502425679,0.00064,0
A_99img.png,74.771776,112.258368,158.464512,3.438514984483142,0.3060705805670124,-37.486592,-83.69273600000001,-46.20614400000001,5742188,37541.153369338404,18571,10322.042857142858,0.0,0
A_204img.png,114.033856,141.63104,173.445696,5.747192445858119,0.22734673884138284,-27.597184000000013,-59.41184,-31.814655999999985,2220646,31276.733108593075,52799,8793.963087551663,0.777024,0
A_164img.png,80.205952,113.022144,155.22784,1.4931334900294815,0.0830980674206086,-32.816192,-75.02188799999999,-42.20569599999999,12327204,42713.462862579436,21320,10091.236904761903,0.0,0
A_20img.png,103.023872,137.004096,179.623744,3.5105264769571685,-0.1930130385437655,-33.98022400000001,-76.59987199999999,-42.619647999999984,4631466,36554.83102105868,26335,9805.429061624647,0.000384,0
A_151img.png,91.393856,126.294848,171.052352,3.089250726337894,0.16013926133172726,-34.900992,-79.65849600000001,-44.75750400000001,5435088,37449.04549773741,23205,10015.656684981692,0.000128,0
A_39img.png,76.868032,108.513472,147.967808,2.822501289991211,0.3755159598283756,-31.645439999999994,-71.09977599999999,-39.454336,5476592,37464.28007735944,27392,9617.442063492068,0.001216,0
A_97img.png,79.60608,115.332608,161.040256,3.2494601443782503,0.4190754933459004,-35.72652799999999,-81.434176,-45.707648000000006,5863252,37559.97578280533,20117,10236.66388888889,0.0,0
A_105img.png,112.474368,147.998848,190.561536,4.101760851755919,-1.0354384681934543,-35.52448000000001,-78.08716799999999,-42.56268799999998,3534720,34411.868100823594,46130,9202.743231027123,0.013184,0
A_224img.png,102.07616,129.423744,165.11776,2.7187610503215467,1.2498916029729448,-27.347583999999998,-63.0416,-35.694016000000005,5700322,37259.24057757399,47161,9166.525024696759,0.179968,0
A_181img.png,104.403776,131.226496,164.24256,6.14273127914972,0.7382961587149384,-26.822720000000004,-59.838784000000004,-33.016064,2572410,32050.71545523474,42112,9372.917686665458,0.440256,0
A_215img.png,122.079936,149.899776,184.558144,3.5694361867449373,-0.004933899363483768,-27.81984,-62.478207999999995,-34.658367999999996,3748948,34790.44693824439,48187,9000.249024285902,0.800704,0
